n_batteries,rho_agents,run,feeder_limit_kw,sync_metric,violation_fraction,peak_charge_kw,peak_charge_ratio,peak_discharge_kw,peak_discharge_ratio,mean_abs_aggregate_power_kw,mean_abs_aggregate_power_ratio,fraction_charging_mean,fraction_charging_peak,fraction_discharging_mean,fraction_discharging_peak,max_feeder_loading_ratio,mean_feeder_loading_ratio,mean_headroom_before_battery_kw,min_headroom_before_battery_kw,mean_headroom_after_battery_kw,min_headroom_after_battery_kw,mean_initial_soc,low_soc_fraction,high_soc_fraction
10,0.3157894736842105,15,60.0,1.4419278870764345,0.041666666666666664,33.718891304967435,0.5619815217494573,41.58476539320605,0.6930794232201009,16.55891141370465,0.2759818568950775,0.2625,0.9,0.24166666666666667,1.0,1.0633641304175712,0.5093354013706998,29.853139241707158,23.537534859080218,29.439875917758016,-3.801847825054267,0.4326475703246998,0.4,0.2
10,0.3157894736842105,16,60.0,1.3686506096692728,0.041666666666666664,29.439072998008076,0.49065121663346795,43.369235656210954,0.7228205942701825,15.742038361111119,0.26236730601851865,0.25,0.9,0.20000000000000004,0.9,1.0186975667330642,0.5013568261577648,30.215807585800206,23.09246197575324,29.91859043053411,-1.1218540039838558,0.6201409952055478,0.0,0.5
10,0.3157894736842105,17,60.0,1.3639006275546752,0.08333333333333333,35.48382929972078,0.5913971549953464,49.96452961666785,0.8327421602777976,14.187806690020883,0.2364634448336814,0.21666666666666667,1.0,0.17500000000000002,1.0,1.172043983006515,0.4793234590621043,30.532173340659057,21.121861716488098,31.240592456273742,-10.322638980390906,0.4319271043965685,0.4,0.2
10,0.3157894736842105,18,60.0,1.2399837572865346,0.08333333333333333,34.51393670832271,0.5752322784720452,41.77490627446809,0.6962484379078014,16.610797191047535,0.27684661985079223,0.23333333333333336,0.9,0.25,0.9,1.0646579923632564,0.47485165773775767,30.174401578495548,24.588155533808397,31.50890053573454,-3.8794795417953907,0.5304244148993439,0.2,0.3
10,0.3157894736842105,19,60.0,1.5435913635036227,0.041666666666666664,28.26691826917888,0.47111530448631467,38.31437443828126,0.6385729073046877,11.548728623086168,0.19247881038476947,0.16666666666666666,0.8,0.2041666666666667,0.9,1.0140669632328068,0.4940367609886424,29.006836167254807,23.674573295825176,30.357794340681455,-0.8440177939684119,0.4878947090160305,0.3,0.3
10,0.3684210526315789,0,60.0,1.4028718742683601,0.125,38.42937942193438,0.6404896570322396,42.67828626882826,0.7113047711471376,20.102371090445022,0.3350395181740837,0.325,1.0,0.25416666666666665,0.9,1.123402244761397,0.5127581458580454,29.958835382662357,22.468938321668162,29.234511248517283,-7.404134685683815,0.4497954151228166,0.2,0.1
10,0.3684210526315789,1,60.0,1.6404789303516403,0.125,37.086223067650856,0.6181037177941809,33.573686377445604,0.5595614396240934,17.15914815528743,0.28598580258812384,0.2583333333333333,1.0,0.2166666666666667,0.8,1.1388968427909105,0.5047930968782642,29.079479200465254,21.892502631446753,29.712414187304145,-8.333810567454634,0.5338821241851279,0.3,0.3
10,0.3684210526315789,2,60.0,1.3332872092395485,0.0,30.20793788090012,0.5034656313483353,42.08255159141663,0.7013758598569438,18.000185709011035,0.3000030951501839,0.2916666666666667,1.0,0.22083333333333333,1.0,0.9930687373033293,0.48935443833146786,30.67738245050151,24.605527535623878,30.63873370011193,0.4158757618002369,0.5115709520856049,0.2,0.2
10,0.3684210526315789,3,60.0,1.5068715136717046,0.0,27.104134442740673,0.4517355740456779,45.0,0.75,14.101061154653522,0.23501768591089203,0.18333333333333335,0.8,0.19583333333333333,0.9,0.9163106459487448,0.4786530257606993,29.97964463816488,22.174107911872994,31.280818454358045,5.021361243075312,0.48635831341720487,0.4,0.2
10,0.3684210526315789,4,60.0,1.5359602710618532,0.041666666666666664,29.150366464926588,0.4858394410821098,44.09283423229994,0.7348805705383323,18.20834381287235,0.3034723968812058,0.2916666666666667,1.0,0.2833333333333333,1.0,1.0283211178357805,0.46884965858861016,30.43212930882176,24.804441713850352,31.86902048468339,-1.6992670701468313,0.6024950077316136,0.0,0.6
10,0.3684210526315789,5,60.0,1.4542746612549255,0.08333333333333333,41.330242671508664,0.6888373778584778,45.31877166661717,0.7553128611102861,19.651825946734018,0.32753043244556695,0.31666666666666665,1.0,0.2416666666666667,1.0,1.102294484823709,0.5038887810674857,30.21291901160353,24.087269333678492,29.766673135950857,-6.137669089422545,0.47145460915571913,0.4,0.1
10,0.3684210526315789,6,60.0,1.3574396762360375,0.08333333333333333,37.20153946443784,0.6200256577406307,39.17704861232144,0.6529508102053574,16.87114269061484,0.2811857115102473,0.24583333333333335,1.0,0.24166666666666667,0.9,1.1692589120865928,0.451155234443574,31.71227341158583,24.80016897941387,32.93068593338556,-10.155534725195565,0.5101950238610412,0.1,0.2
10,0.3684210526315789,7,60.0,1.4936429032031338,0.08333333333333333,33.60863807330551,0.5601439678884251,41.50539668621049,0.6917566114368415,14.148870496794421,0.23581450827990702,0.23333333333333336,0.9,0.20000000000000004,1.0,1.0664267201859579,0.46837330377939623,31.07858799359437,22.17431970437159,31.89760177323622,-3.985603211157475,0.5250454334447948,0.2,0.3
10,0.3684210526315789,8,60.0,1.2855645068356931,0.041666666666666664,26.047419946100277,0.43412366576833794,27.56554552002431,0.4594257586670718,10.042916766134136,0.16738194610223558,0.15416666666666667,0.9,0.16666666666666666,0.8,1.0032879334620033,0.5010697929188249,29.415330627603293,24.427375047924443,29.935812424870505,-0.19727600772019116,0.49688231981808684,0.3,0.2
10,0.3684210526315789,9,60.0,1.1562627188517227,0.125,36.37523010363852,0.606253835060642,45.0,0.75,14.737371833680852,0.24562286389468085,0.20833333333333334,1.0,0.21666666666666667,0.9,1.1512446309151012,0.46555928835569954,30.952459916553565,25.372813647969984,32.06644269865803,-9.07467785490607,0.45671378789564726,0.4,0.3
10,0.3684210526315789,10,60.0,1.5314956267978852,0.125,29.86102164662799,0.4976836941104665,45.0,0.75,17.810314845304912,0.29683858075508185,0.3416666666666666,1.0,0.19166666666666665,0.9,1.0656619320196437,0.5582939052214448,28.366936559639697,21.7157014618694,26.502365686713308,-3.9397159211786246,0.5474473599793475,0.1,0.3
10,0.3684210526315789,11,60.0,1.3221152410567223,0.041666666666666664,35.25898977148766,0.5876498295247944,39.62807964915112,0.6604679941525187,16.032608925613964,0.26721014876023275,0.22916666666666666,1.0,0.2416666666666666,1.0,1.177290238665288,0.48212014188852437,30.061070937175042,21.19161289700746,31.072791486688534,-10.63741431991727,0.5283015274744542,0.1,0.4
10,0.3684210526315789,12,60.0,1.332969167255912,0.08333333333333333,37.169016233948895,0.6194836038991482,42.83599462777423,0.7139332437962371,17.94869539184694,0.299144923197449,0.28750000000000003,1.0,0.2416666666666667,1.0,1.1327229545411928,0.4903577181517109,30.356634068015094,23.3899065764868,30.578536910897345,-7.963377272471561,0.39818684221092954,0.4,0.1
10,0.3684210526315789,13,60.0,1.4617849849069013,0.041666666666666664,27.412272186990222,0.4568712031165037,26.100479540720087,0.43500799234533477,10.87377543999819,0.1812295906666365,0.1625,0.8,0.1875,0.8,1.0381480249298538,0.4985594439922652,29.6661892575018,18.66502988362646,30.08643336046409,-2.288881495791223,0.5430010967035066,0.2,0.4
10,0.3684210526315789,14,60.0,1.3803855512116423,0.041666666666666664,28.35927658139213,0.47265460968986883,49.38528805846482,0.8230881343077471,13.949395775053809,0.23248992958423015,0.20416666666666664,1.0,0.22916666666666666,1.0,1.003749362012437,0.4683855935267935,30.303542176582937,21.38103675230103,31.89686438839239,-0.22496172074621512,0.646136111613468,0.0,0.5
10,0.3684210526315789,15,60.0,1.100155034041936,0.08333333333333333,36.08721009670203,0.6014535016117005,40.76607524511837,0.6794345874186395,11.854085040452196,0.1975680840075366,0.15416666666666667,1.0,0.19999999999999998,1.0,1.1579650977436193,0.4684829403763802,30.36821321288581,24.70650439939422,31.891023577417187,-9.477905864617156,0.5255573595186539,0.0,0.3
10,0.3684210526315789,16,60.0,1.5005582973995277,0.041666666666666664,39.01351651688571,0.6502252752814285,42.39757326083746,0.7066262210139577,15.655041228620211,0.26091735381033687,0.2333333333333333,1.0,0.225,1.0,1.089684614606,0.4848867804237682,30.527052677034842,22.48134153928197,30.90679317457391,-5.381076876359998,0.4505515373616721,0.5,0.2
10,0.3684210526315789,17,60.0,1.4249908085266512,0.0,30.71073563638642,0.5118455939397737,42.22994042465366,0.7038323404108944,14.451398796914384,0.24085664661523973,0.2041666666666667,0.8,0.2041666666666667,0.9,0.9899968581762699,0.4777798971805776,29.832265210298644,23.45406075682729,31.33320616916534,0.600188509423802,0.5438117756138583,0.2,0.3
10,0.3684210526315789,18,60.0,1.1587532872114432,0.125,34.075930341627696,0.5679321723604616,38.929680437340316,0.6488280072890052,12.922304993631036,0.2153717498938506,0.22083333333333335,0.9,0.17083333333333336,1.0,1.0534463793992306,0.5332561367889612,29.08849800144864,21.745089620370194,28.00463179266232,-3.2067827639538393,0.48659298472662255,0.3,0.3
10,0.3684210526315789,19,60.0,1.0884049056717484,0.08333333333333333,33.08886060057143,0.5514810100095239,45.46898240684659,0.7578163734474432,10.944650926566064,0.18241084877610106,0.14583333333333334,1.0,0.21666666666666665,1.0,1.1020894299900468,0.4949243427939898,28.592208738689067,19.941688863897113,30.304539432360613,-6.1253657994028,0.554631306192413,0.1,0.2
10,0.42105263157894735,0,60.0,1.519179061533545,0.08333333333333333,37.263157495625,0.6210526249270834,41.2427379625463,0.6873789660424383,18.46638372829443,0.3077730621382405,0.2833333333333333,1.0,0.23749999999999996,1.0,1.0584071897696612,0.4910786723934535,30.293615982513074,20.96711147421081,30.53527965639279,-3.504431386179675,0.4066208507726278,0.4,0.1
10,0.42105263157894735,1,60.0,1.2650870155503513,0.0,24.86288869238345,0.4143814782063908,44.19153121796377,0.7365255202993962,13.374362811012825,0.22290604685021373,0.22083333333333333,0.9,0.1625,1.0,0.9936449814987651,0.5133105868184367,28.804514505994046,20.040545927597506,29.201364790893802,0.38130111007409084,0.49966225608446446,0.3,0.2
10,0.42105263157894735,2,60.0,1.4482277381021902,0.08333333333333333,33.94533437570356,0.5657555729283926,33.621845086387964,0.5603640847731327,13.885048380069605,0.23141747300116008,0.20000000000000004,1.0,0.21666666666666667,1.0,1.0727467496900174,0.4857168724128436,30.32085194792855,23.452792527898453,30.856987655229386,-4.364804981401036,0.5171908214713824,0.2,0.3
10,0.42105263157894735,3,60.0,1.2156551807792602,0.08333333333333333,32.80131954623531,0.5466886591039218,46.43761879249399,0.7739603132082332,16.4824161878599,0.2747069364643317,0.24583333333333332,0.9,0.23749999999999996,1.0,1.0986806331332675,0.47466760414997516,30.465211171159506,23.991022695042503,31.51994375100149,-5.920837987996052,0.4564628603956695,0.3,0.2
10,0.42105263157894735,4,60.0,1.5692892941978138,0.0,26.751988585600188,0.4458664764266698,44.365409365554804,0.7394234894259134,16.183978600806643,0.2697329766801107,0.22916666666666666,0.7,0.22499999999999998,1.0,0.9171814143923732,0.4750177860968852,30.385506287491257,26.258828362106385,31.49893283418689,4.96911513645761,0.5264232555586844,0.4,0.4
10,0.42105263157894735,5,60.0,1.503656519868608,0.16666666666666666,35.204715346805685,0.5867452557800947,36.68914795043919,0.6114857991739865,15.800215591284777,0.26333692652141294,0.2416666666666667,0.9,0.19166666666666668,0.9,1.0637855128151288,0.5084557866818017,29.51977446634918,23.197425975604176,29.4926527990919,-3.827130768907722,0.46968698818589444,0.3,0.2
10,0.42105263157894735,6,60.0,1.252763668024247,0.041666666666666664,32.56270225717979,0.5427117042863298,47.02428839846314,0.7837381399743857,15.173034151166291,0.2528839025194382,0.24166666666666667,1.0,0.22083333333333335,1.0,1.0954804928561168,0.5045917486047008,30.46526130436628,24.527785203804136,29.724495083717944,-5.728829571367015,0.4543721582449255,0.3,0.2
10,0.42105263157894735,7,60.0,1.2726555397354673,0.08333333333333333,39.33028544734605,0.6555047574557675,41.35612380816472,0.6892687301360786,14.663735667765293,0.24439559446275488,0.22916666666666666,1.0,0.19166666666666665,0.9,1.0822933395619254,0.5201422120659472,28.79229870091181,21.701933648917155,28.791467276043164,-4.937600373715526,0.5674504902488243,0.2,0.4
10,0.42105263157894735,8,60.0,1.3146537572277024,0.0,29.477592497436056,0.4912932082906009,47.975115904162166,0.7995852650693694,14.880303521915122,0.24800505869858538,0.22916666666666666,1.0,0.2125,1.0,0.9583985393281116,0.46505539053684086,30.77860184383283,19.11665562314903,32.09667656778955,2.4960876403133057,0.5013187426914956,0.3,0.2
10,0.42105263157894735,9,60.0,1.2426497229821143,0.041666666666666664,33.51932812268389,0.5586554687113982,41.36256596842901,0.6893760994738168,13.644898699477023,0.22741497832461705,0.22083333333333335,0.9,0.16666666666666666,1.0,1.0689075521476696,0.5324046109700493,28.57695523002735,21.562390633715076,28.055723341797044,-4.134453128860173,0.527984482754184,0.3,0.4
10,0.42105263157894735,10,60.0,1.1922173842209738,0.041666666666666664,28.724568991487295,0.4787428165247883,49.0,0.8166666666666667,15.750351532102522,0.26250585886837535,0.25,0.9,0.1791666666666667,1.0,1.0425143669504235,0.5029975119236333,30.08826425915521,24.459938745639917,29.820149284581998,-2.550862017025409,0.4683630494000187,0.3,0.1
10,0.42105263157894735,11,60.0,1.3978345661937748,0.16666666666666666,35.966737329392814,0.5994456221565468,47.513686151131715,0.7918947691855286,21.636407337782895,0.36060678896304826,0.3,1.0,0.27499999999999997,1.0,1.1345902095257354,0.48354102466646887,29.9320423973813,24.504085422021795,30.987538520011867,-8.07541257154412,0.5267713478795494,0.1,0.2
10,0.42105263157894735,12,60.0,1.4596259378516645,0.08333333333333333,35.50511381353742,0.5917518968922904,32.135786138402295,0.5355964356400382,15.458269466497045,0.2576378244416174,0.2125,1.0,0.23749999999999996,0.8,1.1715473443507938,0.508510572880318,28.298889560468496,20.79848546234301,29.489365627180927,-10.29284066104762,0.5179311166013452,0.2,0.3
10,0.42105263157894735,13,60.0,1.3439428031175336,0.0,27.00748738891224,0.450124789815204,32.45659242884158,0.5409432071473597,12.324984879094615,0.20541641465157692,0.18333333333333335,0.9,0.20416666666666664,0.7,0.9068397961630761,0.482417146151166,30.535358790274255,23.459497592684947,31.054971230930036,5.589612230215437,0.4886147045798581,0.4,0.2
10,0.42105263157894735,14,60.0,1.4018758420071336,0.041666666666666664,33.38874188156867,0.5564790313594778,24.204537798651568,0.40340896331085946,10.271012870240744,0.17118354783734574,0.18333333333333335,0.9,0.15833333333333333,0.6,1.0027710216718646,0.5049149590998768,29.362744825786635,19.741998938970305,29.70510245400739,-0.16626130031187358,0.44439785491527284,0.5,0.3
10,0.42105263157894735,15,60.0,1.187335845243765,0.125,36.902119611639016,0.6150353268606502,39.93869572524044,0.6656449287540074,16.945134228510216,0.2824189038085036,0.25,1.0,0.2416666666666667,1.0,1.1389505423950896,0.5055274064775075,29.471890884022685,24.828059527422177,29.668355611349554,-8.337032543705376,0.4194043281699723,0.4,0.0
10,0.42105263157894735,16,60.0,1.3626344279518012,0.08333333333333333,38.830639347459176,0.6471773224576529,50.0,0.8333333333333334,16.8881812503702,0.28146968750616996,0.2416666666666667,1.0,0.23750000000000002,1.0,1.120224489869535,0.4649704254489078,30.910585988752874,25.54913894706864,32.101774473065525,-7.213469392172101,0.5026417004182487,0.3,0.3
10,0.42105263157894735,17,60.0,1.1039645147631159,0.08333333333333333,38.10683989138143,0.6351139981896906,45.33970070122528,0.7556616783537548,12.882996637068231,0.21471661061780387,0.17500000000000002,1.0,0.19166666666666665,1.0,1.1217339969309543,0.49074766974300293,29.171567509632364,23.138452568808773,30.55513981541982,-7.304039815857266,0.49991114430249806,0.2,0.2
10,0.42105263157894735,18,60.0,1.2578718010182002,0.041666666666666664,37.95514042504004,0.6325856737506673,43.72791782283587,0.7287986303805979,12.223041466242828,0.2037173577707138,0.16666666666666666,1.0,0.19166666666666665,0.9,1.1143800567490656,0.4605693840865655,30.78038930369422,25.556458765341624,32.36583695480607,-6.862803404943932,0.5718034654671489,0.1,0.2
10,0.42105263157894735,19,60.0,1.0233545668941813,0.08333333333333333,36.7117781164634,0.6118629686077234,45.30429453234658,0.7550715755391096,12.58635648660609,0.2097726081101015,0.19166666666666668,1.0,0.22916666666666666,1.0,1.1433918439491875,0.4767498373322123,29.98193373971161,21.041862770031848,31.395009760067257,-8.603510636951242,0.5402511338393117,0.3,0.3
10,0.47368421052631576,0,60.0,1.3019843607949837,0.16666666666666666,39.5386854688734,0.6589780911478901,35.70509909069747,0.5950849848449579,17.346347196611408,0.28910578661019015,0.2708333333333333,1.0,0.2333333333333333,0.9,1.138018738188742,0.5059791691139282,30.506095216507834,24.840103307550557,29.64124985316431,-8.28112429132453,0.46121545100978534,0.3,0.1
10,0.47368421052631576,1,60.0,0.7732883262593728,0.08333333333333333,38.04044167208747,0.6340073612014578,37.55773884780108,0.625962314130018,12.037833184071578,0.20063055306785965,0.15833333333333333,1.0,0.1875,1.0,1.120666827361557,0.4975677827522076,29.36724314920103,24.567432340599872,30.145933034867543,-7.240009641693419,0.36891133206049853,0.6,0.1
10,0.47368421052631576,2,60.0,1.0103267776802385,0.041666666666666664,35.76733519453876,0.5961222532423126,50.0,0.8333333333333334,12.58838546254008,0.209806424375668,0.2333333333333333,1.0,0.14583333333333334,1.0,1.1304413990261113,0.5224760732138503,30.136604884595073,22.69081578047905,28.65143560716898,-7.8264839415666785,0.49357139237597075,0.2,0.2
10,0.47368421052631576,3,60.0,1.3436543320167045,0.0,31.367878619362052,0.5227979769893676,45.0,0.75,14.619996571962304,0.24366660953270505,0.2041666666666667,1.0,0.19166666666666665,0.9,0.9837312402931017,0.5067824861656993,29.71170790813964,22.134067930634963,29.593050830058043,0.9761255824138999,0.4146413241037402,0.4,0.1
10,0.47368421052631576,4,60.0,1.376024843566361,0.08333333333333333,36.20869556896286,0.6034782594827143,43.78121810753946,0.729686968458991,20.10038585986123,0.3350064309976872,0.375,1.0,0.225,1.0,1.1551304367241997,0.5638619626199389,29.182978231769695,21.15187563272619,26.168282242803656,-9.307826203451981,0.42779596759176775,0.3,0.0
10,0.47368421052631576,5,60.0,1.236659521110143,0.20833333333333334,37.609418314037725,0.6268236385672954,39.25279163957149,0.6542131939928582,17.478971520768205,0.2913161920128034,0.28750000000000003,1.0,0.225,1.0,1.1344191561391872,0.5396670176636809,29.063396408503422,22.306251574702735,27.61997894017915,-8.065149368351229,0.41520164115432445,0.5,0.3
10,0.47368421052631576,6,60.0,1.340134507117974,0.041666666666666664,34.56250292325832,0.5760417153876387,40.753779896004744,0.6792296649334124,14.252243505844012,0.23753739176406688,0.20000000000000004,0.9,0.2125,0.9,1.0399304743539353,0.4767180514006381,30.177185575380648,25.657703340294887,31.396916915961715,-2.395828461236121,0.46864833060319305,0.3,0.1
10,0.47368421052631576,7,60.0,1.1518568838650622,0.125,37.17718070098165,0.6196196783496942,40.0,0.6666666666666666,18.01684420249329,0.3002807367082215,0.27499999999999997,1.0,0.23333333333333336,1.0,1.1325324503104284,0.4898534504463929,29.918397189745534,23.17750614778449,30.608792973216428,-7.951947018625702,0.49784846840005714,0.4,0.3
10,0.47368421052631576,8,60.0,1.0703961210099855,0.08333333333333333,35.50945765035229,0.5918242941725381,47.46900435487043,0.7911500725811738,13.911397975242387,0.23185663292070646,0.17916666666666667,1.0,0.20833333333333334,1.0,1.171445988158447,0.49198488601415996,28.839893790062263,22.437108662521247,30.480906839150396,-10.286759289506819,0.5682995449592011,0.1,0.4
10,0.47368421052631576,9,60.0,1.3828412458024477,0.08333333333333333,33.464006214853164,0.5577334369142194,37.494805829348834,0.6249134304891473,15.202080836096208,0.2533680139349368,0.30000000000000004,1.0,0.1708333333333333,0.9,1.0183271158878078,0.5264583611207135,31.214288971336572,25.18626854817117,28.412498332757185,-1.0996269532684693,0.45415425934696546,0.2,0.1
10,0.47368421052631576,10,60.0,1.0693821106613886,0.125,37.510343948757026,0.6251723991459505,37.45487466465863,0.6242479110776439,13.991986743100478,0.23319977905167463,0.22916666666666666,1.0,0.18333333333333332,1.0,1.1247586411956694,0.5044839073097883,30.997429670057894,24.578619323925246,29.7309655614127,-7.485518471740164,0.45538442731229195,0.5,0.3
10,0.47368421052631576,11,60.0,1.3893400478407478,0.08333333333333333,33.30675360619082,0.5551125601031803,44.463957609914225,0.7410659601652371,19.963276688830195,0.3327212781471699,0.325,1.0,0.25,1.0,1.0337728501848844,0.5284203381304442,29.469531510240717,23.01956839567071,28.29477971217335,-2.026371011093069,0.49038595843315935,0.4,0.4
10,0.47368421052631576,12,60.0,0.8200187748424224,0.16666666666666666,39.19195492678143,0.6531992487796905,47.64944753219086,0.7941574588698477,18.713951776357117,0.31189919627261864,0.3416666666666666,1.0,0.20833333333333334,1.0,1.1534019683985528,0.5598343770153297,29.10527033761799,23.060071325543646,26.409937379080223,-9.204118103913174,0.48426974117883315,0.3,0.2
10,0.47368421052631576,13,60.0,1.4167585083636896,0.041666666666666664,30.33713725734856,0.5056189542891426,46.2816494812591,0.7713608246876517,15.829625056635669,0.26382708427726115,0.225,0.8,0.25,1.0,1.0221852848247268,0.51753019488932,28.574467623843855,23.2775658127482,28.948188306640805,-1.3311170894836124,0.598801964866494,0.1,0.5
10,0.47368421052631576,14,60.0,0.8014745945818712,0.08333333333333333,37.094233296276954,0.6182372216046159,34.706428211302,0.5784404701883666,10.331921384528977,0.1721986897421496,0.12083333333333333,1.0,0.16666666666666666,0.9,1.1344678897535379,0.47271363422339,30.220807381057142,22.19746818993221,31.6371819465966,-8.068073385212273,0.46762294053857484,0.4,0.4
10,0.47368421052631576,15,60.0,1.1014571925314218,0.125,38.32706252203957,0.6387843753673261,43.444093432819415,0.7240682238803235,16.71701350454943,0.27861689174249055,0.225,1.0,0.24166666666666667,1.0,1.105701874485743,0.48641947831437155,29.524848523694136,24.19826809348914,30.814831301137705,-6.342112469144581,0.5158864485195742,0.1,0.2
10,0.47368421052631576,16,60.0,1.5151599572259624,0.041666666666666664,38.167321275573784,0.6361220212595631,37.238658927185696,0.620644315453095,17.998944840997257,0.29998241401662096,0.31666666666666665,1.0,0.2125,0.9,1.109429170236612,0.5210228746556477,29.485917319741432,19.782211114051428,28.738627520661144,-6.5657502141967115,0.5129254252437438,0.3,0.2
10,0.47368421052631576,17,60.0,1.0996411315682566,0.08333333333333333,39.58037542062172,0.6596729236770287,44.423949407100885,0.7403991567850148,16.994875896394124,0.28324793160656875,0.26666666666666666,1.0,0.22916666666666666,1.0,1.0764579068521598,0.46247400800925814,31.39761897905466,21.809057575580724,32.25155951944451,-4.587474411129591,0.5450324316496566,0.1,0.3
10,0.47368421052631576,18,60.0,1.441522074481205,0.08333333333333333,37.524367331016805,0.6254061221836135,45.71691859378822,0.7619486432298037,16.293531168292517,0.2715588528048753,0.3416666666666666,1.0,0.1875,1.0,1.1244314289429413,0.5452547184082546,29.5280039236888,19.35700453302963,27.284716895504726,-7.465885736576482,0.5222953957022446,0.1,0.2
10,0.47368421052631576,19,60.0,1.3398625447655157,0.08333333333333333,37.44895843546488,0.624149307257748,43.6375454829663,0.727292424716105,16.449912093085562,0.27416520155142604,0.2625,1.0,0.225,1.0,1.1261909698391528,0.5037060038522765,28.816635947418945,19.371034978746763,29.777639768863413,-7.571458190349162,0.4440802998476313,0.5,0.2
10,0.5263157894736842,0,60.0,1.4320802398107098,0.08333333333333333,36.91557524113988,0.6152595873523313,45.35104135414583,0.7558506892357638,16.153386712119097,0.2692231118686516,0.26666666666666666,1.0,0.19999999999999998,1.0,1.1386365777067364,0.5310747064611698,29.18500427678715,23.369133368701107,28.135517612329807,-8.318194662404181,0.44111162139804794,0.4,0.2
10,0.5263157894736842,1,60.0,1.161945435726941,0.125,36.70073049914717,0.6116788416524528,39.685393581975454,0.6614232263662576,15.054628345723506,0.2509104724287251,0.25416666666666665,1.0,0.225,1.0,1.1436496216865664,0.506039623477151,30.392754104707667,21.997312357972305,29.637622591370945,-8.61897730119398,0.4755562484743373,0.2,0.1
10,0.5263157894736842,2,60.0,1.3058672934429245,0.0,23.047587734402484,0.3841264622400414,40.0,0.6666666666666666,12.422159438303554,0.20703599063839256,0.16666666666666666,0.8,0.17916666666666667,1.0,0.9263477573354292,0.4956189026143649,29.634143272797974,20.16707476766331,30.262865843138105,4.4191345598742515,0.5295032493066513,0.3,0.3
10,0.5263157894736842,3,60.0,1.625506185631829,0.08333333333333333,34.178334631463514,0.5696389105243919,41.521061346187295,0.6920176891031216,17.162229087800878,0.28603715146334796,0.26666666666666666,1.0,0.20000000000000004,0.9,1.1113759888155494,0.4912187131594663,30.241361962624918,21.34034187931948,30.52687721043202,-6.6825593289329674,0.5437932707661908,0.2,0.4
10,0.5263157894736842,4,60.0,1.3456741545461874,0.0,18.22711456291659,0.3037852427152765,24.893411736891856,0.4148901956148643,8.41536778862369,0.14025612981039484,0.12083333333333335,0.5,0.12916666666666665,0.7,0.8456160776819492,0.487805665345006,30.46104022826226,25.74331337230617,30.73166007929964,9.263035339083046,0.5389983133087815,0.3,0.4
10,0.5263157894736842,5,60.0,1.3939589458380695,0.041666666666666664,36.965294043916565,0.6160882340652761,45.0,0.75,16.24391598305736,0.270731933050956,0.2791666666666666,1.0,0.19166666666666668,0.9,1.1374764723086135,0.5229278048728151,28.948919559433723,20.452771089794176,28.624331707631097,-8.24858833851681,0.48889854178895,0.3,0.2
10,0.5263157894736842,6,60.0,1.216222028065696,0.08333333333333333,38.74714979495875,0.6457858299159792,48.5,0.8083333333333333,15.882760090812468,0.2647126681802078,0.26666666666666666,1.0,0.17916666666666667,1.0,1.0958998381176293,0.512973691991355,30.13394120577109,24.987412288189866,29.2215784805187,-5.753990287057761,0.5111707651697689,0.2,0.3
10,0.5263157894736842,7,60.0,1.3176447923480092,0.041666666666666664,36.591028374484374,0.6098504729080729,42.13974958827368,0.7023291598045613,16.90258778292505,0.28170979638208415,0.23750000000000002,1.0,0.25833333333333336,0.9,1.0288375008974178,0.48120480528411047,30.154097900381828,20.832524473105508,31.12771168295337,-1.7302500538450687,0.5687422120248488,0.1,0.3
10,0.5263157894736842,8,60.0,1.0139506937827185,0.0,22.820235094712302,0.38033725157853837,42.319859225834975,0.7053309870972496,8.646805537069733,0.1441134256178289,0.10000000000000002,0.6,0.14166666666666666,1.0,0.8589882452643849,0.47050240174941144,30.588799486789593,22.006737834896235,31.769855895035317,8.460705284136907,0.5235501610375214,0.3,0.3
10,0.5263157894736842,9,60.0,1.4381766637400168,0.08333333333333333,38.21521219766464,0.6369202032944107,33.20248731597859,0.5533747885996431,16.062525164244047,0.2677087527374008,0.2875,1.0,0.19583333333333333,0.8,1.108311715387825,0.5307430350476456,30.268551217110012,23.192013992817053,28.155417897141263,-6.498702923269505,0.42012212335670795,0.4,0.1
10,0.5263157894736842,10,60.0,1.4770063370838604,0.08333333333333333,36.59882858026467,0.6099804763377445,50.0,0.8333333333333334,17.691042172930754,0.29485070288217924,0.28750000000000003,1.0,0.21666666666666667,1.0,1.1401860167752977,0.4945900138797641,29.81750154026753,22.92009289797769,30.32459916721415,-8.411161006517858,0.5305300956959271,0.3,0.5
10,0.5263157894736842,11,60.0,1.0912531530740046,0.041666666666666664,34.39257641276931,0.5732096068794885,39.12971510985771,0.6521619184976285,12.741551615897615,0.21235919359829358,0.1708333333333333,1.0,0.1791666666666667,1.0,1.160118924710867,0.4951396256448368,29.21534522077928,23.563792809160923,30.291622461309796,-9.607135482652012,0.5049451644640301,0.1,0.2
10,0.5263157894736842,12,60.0,1.0519550620056322,0.16666666666666666,37.908571381903286,0.6318095230317214,45.29458903338471,0.7549098172230785,18.05901619899921,0.30098360331665347,0.25416666666666665,1.0,0.3,1.0,1.1412049118979606,0.4923536079455008,29.82263166738957,23.185020771442254,30.458783523269954,-8.47229471387763,0.37877727061550887,0.4,0.0
