topology,rho_agents,sync_mean,sync_std,violation_mean,violation_std
small_world,0.1282051282051282,1.6322315266756473,0.1379382727748034,0.03333333333333333,0.031990495664579774
small_world,0.15384615384615385,1.58423571514567,0.14378506068246094,0.0375,0.03799622942204131
small_world,0.1794871794871795,1.5604685614939104,0.12883715380896502,0.041666666666666664,0.027036903521793755
small_world,0.20512820512820512,1.6130236353176213,0.12863405496793326,0.03958333333333333,0.03935471839118053
small_world,0.23076923076923075,1.5817851514756478,0.14287860372841615,0.041666666666666664,0.023414645289542346
small_world,0.2564102564102564,1.540684904598646,0.1319999364345622,0.04166666666666667,0.038235955645093626
small_world,0.28205128205128205,1.509987317677425,0.17897386940831073,0.05,0.03199049566457977
small_world,0.3076923076923077,1.4571454793045633,0.18124760228407982,0.05625,0.0388875835202804
small_world,0.3333333333333333,1.4809082774225004,0.132929957697303,0.05208333333333333,0.02984793330880746
small_world,0.358974358974359,1.4628477568035658,0.16144930081736303,0.06041666666666666,0.043752610615510876
small_world,0.3846153846153846,1.4110399116145322,0.16197172188628534,0.05416666666666666,0.04296231178507656
small_world,0.41025641025641024,1.447803674096525,0.14066733393077485,0.05625,0.0388875835202804
small_world,0.4358974358974359,1.379621783809721,0.16943493833010953,0.035416666666666666,0.031048325848774774
small_world,0.4615384615384615,1.4149144861821494,0.1554068346554055,0.06458333333333333,0.03163144393817701
small_world,0.48717948717948717,1.348543010361435,0.11066325176893647,0.0875,0.040329418397791125
small_world,0.5128205128205128,1.369981914518512,0.14410947262599044,0.05833333333333333,0.03918019549846894
small_world,0.5384615384615384,1.2993160434229853,0.14208442821944148,0.07291666666666666,0.04850657096621638
small_world,0.5641025641025641,1.2663730579085846,0.14933225782768486,0.08958333333333332,0.03646224916314252
small_world,0.5897435897435898,1.2658841863405514,0.15269115010085452,0.06458333333333333,0.03935471839118053
small_world,0.6153846153846154,1.1955645722952266,0.15628910789311815,0.07916666666666666,0.04253481546117004
small_world,0.641025641025641,1.211900192782813,0.19097431044917956,0.10833333333333332,0.03419927840283847
small_world,0.6666666666666666,1.1685066649513067,0.15237368986487942,0.09166666666666666,0.044012890190533685
small_world,0.6923076923076923,1.1953016475818679,0.1880377253705135,0.09583333333333333,0.045038969481215094
small_world,0.717948717948718,1.0878175330636761,0.21085286737911133,0.0875,0.04463136861364981
small_world,0.7435897435897436,1.1219863532882808,0.1940545039083642,0.1,0.04564354645876384
small_world,0.7692307692307692,0.986961965317394,0.22582864904389754,0.09375,0.032766563152377054
small_world,0.7948717948717948,0.9152286002097917,0.2133788678890036,0.12916666666666668,0.04663376032810545
small_world,0.8205128205128205,0.9503534392833337,0.1566912292762888,0.1125,0.04296231178507656
