topology,rho_agents,sync_mean,sync_std,violation_mean,violation_std
small_world,0.6153846153846154,1.603580630877087,0.198290768106521,0.36875,0.03386365420363539
small_world,0.641025641025641,1.6065684450949493,0.2213408957784086,0.4104166666666667,0.0731434443425547
small_world,0.6666666666666666,1.5025891797133446,0.24077043212479432,0.375,0.06759225880448441
small_world,0.6923076923076923,1.4024525623257715,0.24170423983086375,0.38125,0.08141991903934975
small_world,0.717948717948718,1.3627216781816194,0.2679303950591652,0.35416666666666663,0.07587212233336052
small_world,0.7435897435897436,1.3744509394671611,0.234849601963403,0.36458333333333337,0.09255451214985817
small_world,0.7692307692307692,1.373735174189758,0.22556721297374796,0.4,0.06813085105513562
small_world,0.7948717948717948,1.2982498683452044,0.31346937421143817,0.38125,0.08028981677873336
small_world,0.8205128205128205,1.2041270230466705,0.2923648699844253,0.35208333333333336,0.07339286857654997
small_world,0.8461538461538461,1.1857987788630013,0.25940163310530295,0.35,0.08485453669463298
small_world,0.8717948717948718,1.0644357733872796,0.3009970596197925,0.35208333333333336,0.08164406239266028
small_world,0.8974358974358974,0.9814209431574005,0.21928375096306407,0.3375,0.06879816229015806
small_world,0.923076923076923,0.9000389782319587,0.25931911851464096,0.32708333333333334,0.056187018021532746
small_world,0.9487179487179487,0.7177629157571039,0.2552021442688466,0.32916666666666666,0.06469112396973666
small_world,0.9743589743589743,0.5945228513658531,0.21975425732252524,0.29583333333333334,0.08854327913908404
small_world,1.0,0.1773550998385431,0.014320287633670173,0.30208333333333337,0.07388919117908528
star,0.0,2.098647223616298,0.11406131972548789,0.4041666666666667,0.04503896948121508
star,0.02564102564102564,2.12454493298781,0.08126763283931948,0.4229166666666667,0.03386365420363537
star,0.05128205128205128,2.0678403631030555,0.09558078346440374,0.38333333333333336,0.03964388259114621
star,0.07692307692307693,2.0700779903096795,0.09326717143440554,0.40625,0.035445679550975016
star,0.10256410256410256,2.036739710768547,0.12549864032605162,0.4208333333333333,0.06469112396973666
star,0.1282051282051282,2.002197530324927,0.12042032675932793,0.4020833333333333,0.047362836740355484
star,0.15384615384615385,2.0151723025046797,0.10133277691355952,0.4104166666666667,0.0510757807587604
star,0.1794871794871795,2.0114246445710795,0.12518815051679413,0.4145833333333333,0.049623951371365035
star,0.20512820512820512,1.9484570633697167,0.09917364896305876,0.4145833333333333,0.03696005034679237
star,0.23076923076923075,1.9832282206924439,0.10917868874484245,0.4125,0.06030502389049148
star,0.2564102564102564,1.9483497543291506,0.17431066174018656,0.4145833333333333,0.05487059470921278
star,0.28205128205128205,1.9667461866069444,0.13579254546474542,0.4479166666666667,0.04248107593818092
star,0.3076923076923077,1.8295696355239428,0.1760917124470881,0.3875,0.06060730660601151
star,0.3333333333333333,1.8359223872330677,0.12666958443057344,0.38958333333333334,0.06380222319175506
star,0.358974358974359,1.8136806020156393,0.1655153017742919,0.3875,0.062096651697549556
star,0.3846153846153846,1.8242905545953108,0.18979323589855507,0.4291666666666667,0.07659130544765143
star,0.41025641025641024,1.8144746663739313,0.18185160071246292,0.4083333333333333,0.04401289019053369
star,0.4358974358974359,1.827706300584855,0.11100579027428795,0.4104166666666667,0.05453652405627215
star,0.4615384615384615,1.7493250803736011,0.19748160433270434,0.38958333333333334,0.06660496047768454
star,0.48717948717948717,1.688838894392274,0.12518663443823735,0.38541666666666663,0.055532707289914905
star,0.5128205128205128,1.7143972798122722,0.13172209350935196,0.4083333333333333,0.05671308728156004
star,0.5384615384615384,1.6890848874890003,0.21291554263435583,0.38541666666666663,0.06026713194588288
star,0.5641025641025641,1.6439589404561648,0.16330874256749034,0.37916666666666665,0.06326288787635403
star,0.5897435897435898,1.6255119158920954,0.19452651806199436,0.38333333333333336,0.06839855680567695
star,0.6153846153846154,1.580567482914892,0.22873418016776453,0.38125,0.06796299947946394
star,0.641025641025641,1.5885095811119634,0.21115721381441938,0.38125,0.06087057259618257
star,0.6666666666666666,1.4744384515303062,0.20050651269514116,0.35833333333333334,0.06945906278887422
star,0.6923076923076923,1.5296307574378716,0.16715373202341605,0.37916666666666665,0.050400443235774965
star,0.717948717948718,1.497318133324082,0.18129069959197608,0.40625,0.06742306640194387
star,0.7435897435897436,1.3947024736650693,0.18047425907008857,0.375,0.05235673853646193
star,0.7692307692307692,1.3476521147653329,0.20151051134246528,0.3729166666666667,0.06687877441936459
star,0.7948717948717948,1.2387584268598018,0.28643506596540314,0.3645833333333333,0.07008114553190697
star,0.8205128205128205,1.235912992011926,0.21510729272257284,0.3729166666666667,0.06823136379882754
star,0.8461538461538461,1.1623549075701816,0.22192415197786097,0.33333333333333337,0.04874147098880015
star,0.8717948717948718,1.1129277753491849,0.28492498211563055,0.35833333333333334,0.07076234833243218
star,0.8974358974358974,1.0206891741323965,0.2005496810976986,0.35833333333333334,0.06398099132915955
star,0.923076923076923,0.9550454485737182,0.234295647467941,0.34375,0.04458015646985992
star,0.9487179487179487,0.7960901898859996,0.1829063201393498,0.33125,0.0721371237289306
star,0.9743589743589743,0.5705324304811751,0.17985777481538084,0.29791666666666666,0.059350468154644224
star,1.0,0.16787100983110048,0.01190396657184167,0.27083333333333337,0.05655174104485801
